match_id,case_id,activity,timestamp,resource,team,period,minute,second,possession,zone,finalize_in_goal,match_won,possession_type
266929,266929-2,Pass,00:00:00.575,Luis Alberto Suárez Díaz,Barcelona,1,0,0,2,Attacking 3/4,False,True,Normal Play
266929,266929-2,Ball Receipt*,00:00:01.692,Lionel Andrés Messi Cuccittini,Barcelona,1,0,1,2,Attacking 3/4,False,True,Normal Play
266929,266929-2,Pass,00:00:01.692,Lionel Andrés Messi Cuccittini,Barcelona,1,0,1,2,Attacking 3/4,False,True,Normal Play
266929,266929-2,Ball Receipt*,00:00:03.068,Sergio Busquets i Burgos,Barcelona,1,0,3,2,Midfield Zone,False,True,Normal Play
266929,266929-2,Carry,00:00:03.068,Sergio Busquets i Burgos,Barcelona,1,0,3,2,Midfield Zone,False,True,Normal Play
266929,266929-2,Pass,00:00:05.631,Sergio Busquets i Burgos,Barcelona,1,0,5,2,Midfield Zone,False,True,Normal Play
266929,266929-2,Ball Receipt*,00:00:06.848,Gerard Piqué Bernabéu,Barcelona,1,0,6,2,Own Half,False,True,Normal Play
266929,266929-2,Carry,00:00:06.848,Gerard Piqué Bernabéu,Barcelona,1,0,6,2,Own Half,False,True,Normal Play
266929,266929-2,Pass,00:00:09.457,Gerard Piqué Bernabéu,Barcelona,1,0,9,2,Own Half,False,True,Normal Play
266929,266929-2,Ball Receipt*,00:00:12.100,Jérémy Mathieu,Barcelona,1,0,12,2,Own Half,False,True,Normal Play
266929,266929-2,Carry,00:00:12.100,Jérémy Mathieu,Barcelona,1,0,12,2,Own Half,False,True,Normal Play
266929,266929-2,Pass,00:00:14.473,Jérémy Mathieu,Barcelona,1,0,14,2,Midfield Zone,False,True,Normal Play
266929,266929-2,Ball Receipt*,00:00:16.265,Gerard Piqué Bernabéu,Barcelona,1,0,16,2,Own Half,False,True,Normal Play
266929,266929-2,Carry,00:00:16.265,Gerard Piqué Bernabéu,Barcelona,1,0,16,2,Own Half,False,True,Normal Play
266929,266929-2,Pass,00:00:17.660,Gerard Piqué Bernabéu,Barcelona,1,0,17,2,Own Half,False,True,Normal Play
266929,266929-2,Ball Receipt*,00:00:18.956,Jérémy Mathieu,Barcelona,1,0,18,2,Own Half,False,True,Normal Play
266929,266929-2,Carry,00:00:18.956,Jérémy Mathieu,Barcelona,1,0,18,2,Own Half,False,True,Normal Play
266929,266929-2,Pass,00:00:19.753,Jérémy Mathieu,Barcelona,1,0,19,2,Own Half,False,True,Normal Play
266929,266929-3,Pass,00:00:40.133,Claudio Andrés Bravo Muñoz,Barcelona,1,0,40,3,Own Penalty Area,False,True,Normal Play
266929,266929-3,Ball Receipt*,00:00:43.425,Neymar da Silva Santos Junior,Barcelona,1,0,43,3,Attacking 3/4,False,True,Normal Play
266929,266929-3,Pass,00:00:43.425,Neymar da Silva Santos Junior,Barcelona,1,0,43,3,Attacking 3/4,False,True,Normal Play
266929,266929-3,Ball Receipt*,00:00:45.693,Luis Alberto Suárez Díaz,Barcelona,1,0,45,3,Opponent Half,False,True,Normal Play
266929,266929-3,Carry,00:00:45.693,Luis Alberto Suárez Díaz,Barcelona,1,0,45,3,Opponent Half,False,True,Normal Play
266929,266929-3,Pass,00:00:47.074,Luis Alberto Suárez Díaz,Barcelona,1,0,47,3,Opponent Half,False,True,Normal Play
266929,266929-3,Ball Receipt*,00:00:48.708,Lionel Andrés Messi Cuccittini,Barcelona,1,0,48,3,Opponent Half,False,True,Normal Play
266929,266929-3,Carry,00:00:48.708,Lionel Andrés Messi Cuccittini,Barcelona,1,0,48,3,Opponent Half,False,True,Normal Play
266929,266929-3,Pass,00:00:52.189,Lionel Andrés Messi Cuccittini,Barcelona,1,0,52,3,Opponent Half,False,True,Normal Play
266929,266929-3,Ball Receipt*,00:00:53.223,Luis Alberto Suárez Díaz,Barcelona,1,0,53,3,Opponent Penalty Area,False,True,Normal Play
266929,266929-3,Carry,00:00:53.223,Luis Alberto Suárez Díaz,Barcelona,1,0,53,3,Opponent Penalty Area,False,True,Normal Play
266929,266929-3,Miscontrol,00:00:53.410,Luis Alberto Suárez Díaz,Barcelona,1,0,53,3,Opponent Penalty Area,False,True,Normal Play
266929,266929-4,Pass,00:01:31.311,Sergio Busquets i Burgos,Barcelona,1,1,31,4,Midfield Zone,False,True,Fast Transition
266929,266929-4,Pressure,00:01:36.554,Lionel Andrés Messi Cuccittini,Barcelona,1,1,36,4,Midfield Zone,False,True,Fast Transition
266929,266929-5,Pass,00:01:41.160,Daniel Alves da Silva,Barcelona,1,1,41,5,Midfield Zone,False,True,Normal Play
266929,266929-5,Ball Receipt*,00:01:41.963,Rafael Alcântara do Nascimento,Barcelona,1,1,41,5,Attacking 3/4,False,True,Normal Play
266929,266929-5,Carry,00:01:41.963,Rafael Alcântara do Nascimento,Barcelona,1,1,41,5,Attacking 3/4,False,True,Normal Play
266929,266929-5,Pass,00:01:42.003,Rafael Alcântara do Nascimento,Barcelona,1,1,42,5,Attacking 3/4,False,True,Normal Play
266929,266929-5,Ball Receipt*,00:01:43.811,Lionel Andrés Messi Cuccittini,Barcelona,1,1,43,5,Attacking 3/4,False,True,Normal Play
266929,266929-5,Carry,00:01:43.811,Lionel Andrés Messi Cuccittini,Barcelona,1,1,43,5,Attacking 3/4,False,True,Normal Play
266929,266929-5,Pass,00:01:47.582,Lionel Andrés Messi Cuccittini,Barcelona,1,1,47,5,Opponent Half,False,True,Normal Play
266929,266929-5,Ball Receipt*,00:01:50.581,Luis Alberto Suárez Díaz,Barcelona,1,1,50,5,Opponent Penalty Area,False,True,Normal Play
266929,266929-5,Pass,00:01:50.581,Luis Alberto Suárez Díaz,Barcelona,1,1,50,5,Opponent Penalty Area,False,True,Normal Play
266929,266929-5,Ball Receipt*,00:01:51.914,Neymar da Silva Santos Junior,Barcelona,1,1,51,5,Opponent Penalty Area,False,True,Normal Play
266929,266929-6,Pressure,00:02:11.058,Sergio Busquets i Burgos,Barcelona,1,2,11,6,Midfield Zone,False,True,Normal Play
266929,266929-6,Interception,00:02:13.871,Daniel Alves da Silva,Barcelona,1,2,13,6,Own Half,False,True,Normal Play
266929,266929-6,Carry,00:02:13.871,Daniel Alves da Silva,Barcelona,1,2,13,6,Own Half,False,True,Normal Play
266929,266929-6,Pass,00:02:15.037,Daniel Alves da Silva,Barcelona,1,2,15,6,Own Half,False,True,Normal Play
266929,266929-6,Ball Receipt*,00:02:16.018,Rafael Alcântara do Nascimento,Barcelona,1,2,16,6,Midfield Zone,False,True,Normal Play
266929,266929-6,Carry,00:02:16.018,Rafael Alcântara do Nascimento,Barcelona,1,2,16,6,Midfield Zone,False,True,Normal Play
266929,266929-6,Dispossessed,00:02:16.773,Rafael Alcântara do Nascimento,Barcelona,1,2,16,6,Midfield Zone,False,True,Normal Play
