match_id,case_id,activity,timestamp,resource,team,period,minute,second,possession,zone,finalize_in_goal,match_won
266525,266525-3,Pass,00:00:06.893,Daniel Alves da Silva,Barcelona,1,0,6,3,Own Half,False,True
266525,266525-3,Ball Receipt*,00:00:08.798,Xavier Hernández Creus,Barcelona,1,0,8,3,Midfield Zone,False,True
266525,266525-3,Carry,00:00:08.798,Xavier Hernández Creus,Barcelona,1,0,8,3,Midfield Zone,False,True
266525,266525-3,Pass,00:00:08.878,Xavier Hernández Creus,Barcelona,1,0,8,3,Midfield Zone,False,True
266525,266525-3,Ball Receipt*,00:00:09.408,Javier Alejandro Mascherano,Barcelona,1,0,9,3,Midfield Zone,False,True
266525,266525-3,Carry,00:00:09.408,Javier Alejandro Mascherano,Barcelona,1,0,9,3,Midfield Zone,False,True
266525,266525-3,Pass,00:00:09.609,Javier Alejandro Mascherano,Barcelona,1,0,9,3,Midfield Zone,False,True
266525,266525-3,Ball Receipt*,00:00:10.813,Adriano Correia Claro,Barcelona,1,0,10,3,Own Half,False,True
266525,266525-3,Carry,00:00:10.813,Adriano Correia Claro,Barcelona,1,0,10,3,Own Half,False,True
266525,266525-3,Pass,00:00:12.874,Adriano Correia Claro,Barcelona,1,0,12,3,Own Half,False,True
266525,266525-3,Ball Receipt*,00:00:14.197,Neymar da Silva Santos Junior,Barcelona,1,0,14,3,Midfield Zone,False,True
266525,266525-3,Carry,00:00:14.197,Neymar da Silva Santos Junior,Barcelona,1,0,14,3,Midfield Zone,False,True
266525,266525-3,Pass,00:00:17.405,Neymar da Silva Santos Junior,Barcelona,1,0,17,3,Midfield Zone,False,True
266525,266525-3,Ball Receipt*,00:00:19.427,Adriano Correia Claro,Barcelona,1,0,19,3,Own Half,False,True
266525,266525-3,Carry,00:00:19.427,Adriano Correia Claro,Barcelona,1,0,19,3,Own Half,False,True
266525,266525-3,Pass,00:00:20.575,Adriano Correia Claro,Barcelona,1,0,20,3,Own Penalty Area,False,True
266525,266525-3,Ball Receipt*,00:00:21.717,Jérémy Mathieu,Barcelona,1,0,21,3,Own Penalty Area,False,True
266525,266525-3,Carry,00:00:21.717,Jérémy Mathieu,Barcelona,1,0,21,3,Own Penalty Area,False,True
266525,266525-3,Pass,00:00:22.803,Jérémy Mathieu,Barcelona,1,0,22,3,Own Penalty Area,False,True
266525,266525-3,Ball Receipt*,00:00:24.147,Neymar da Silva Santos Junior,Barcelona,1,0,24,3,Own Half,False,True
266525,266525-3,Carry,00:00:24.147,Neymar da Silva Santos Junior,Barcelona,1,0,24,3,Own Half,False,True
266525,266525-3,Miscontrol,00:00:24.552,Neymar da Silva Santos Junior,Barcelona,1,0,24,3,Own Half,False,True
266525,266525-4,Pressure,00:00:30.781,Luis Alberto Suárez Díaz,Barcelona,1,0,30,4,Attacking 3/4,False,True
266525,266525-5,Pass,00:00:42.591,Gerard Piqué Bernabéu,Barcelona,1,0,42,5,Own Penalty Area,True,True
266525,266525-5,Ball Receipt*,00:00:43.723,Javier Alejandro Mascherano,Barcelona,1,0,43,5,Own Half,True,True
266525,266525-5,Carry,00:00:43.723,Javier Alejandro Mascherano,Barcelona,1,0,43,5,Own Half,True,True
266525,266525-5,Pass,00:00:44.801,Javier Alejandro Mascherano,Barcelona,1,0,44,5,Own Half,True,True
266525,266525-5,Ball Receipt*,00:00:45.703,Xavier Hernández Creus,Barcelona,1,0,45,5,Own Half,True,True
266525,266525-5,Carry,00:00:45.703,Xavier Hernández Creus,Barcelona,1,0,45,5,Own Half,True,True
266525,266525-5,Pass,00:00:46.478,Xavier Hernández Creus,Barcelona,1,0,46,5,Own Half,True,True
266525,266525-5,Ball Receipt*,00:00:47.565,Sergio Busquets i Burgos,Barcelona,1,0,47,5,Midfield Zone,True,True
266525,266525-5,Carry,00:00:47.565,Sergio Busquets i Burgos,Barcelona,1,0,47,5,Midfield Zone,True,True
266525,266525-5,Pass,00:00:49.263,Sergio Busquets i Burgos,Barcelona,1,0,49,5,Midfield Zone,True,True
266525,266525-5,Ball Receipt*,00:00:50.790,Lionel Andrés Messi Cuccittini,Barcelona,1,0,50,5,Opponent Half,True,True
266525,266525-5,Carry,00:00:50.790,Lionel Andrés Messi Cuccittini,Barcelona,1,0,50,5,Opponent Half,True,True
266525,266525-5,Pass,00:00:53.985,Lionel Andrés Messi Cuccittini,Barcelona,1,0,53,5,Opponent Half,True,True
266525,266525-5,Ball Receipt*,00:00:55.380,Luis Alberto Suárez Díaz,Barcelona,1,0,55,5,Opponent Penalty Area,True,True
