match_id,case_id,activity,timestamp,resource,team,period,minute,second,possession,zone,finalize_in_goal,match_won
266846,266846-2,Pass,00:00:00.707,Luis Alberto Suárez Díaz,Barcelona,1,0,0,2,Attacking 3/4,False,True
266846,266846-2,Ball Receipt*,00:00:00.915,Andrés Iniesta Luján,Barcelona,1,0,0,2,Midfield Zone,False,True
266846,266846-2,Carry,00:00:00.915,Andrés Iniesta Luján,Barcelona,1,0,0,2,Midfield Zone,False,True
266846,266846-2,Pass,00:00:02.905,Andrés Iniesta Luján,Barcelona,1,0,2,2,Attacking 3/4,False,True
266846,266846-2,Ball Receipt*,00:00:05.095,Jordi Alba Ramos,Barcelona,1,0,5,2,Midfield Zone,False,True
266846,266846-2,Carry,00:00:05.095,Jordi Alba Ramos,Barcelona,1,0,5,2,Midfield Zone,False,True
266846,266846-2,Pass,00:00:06.584,Jordi Alba Ramos,Barcelona,1,0,6,2,Midfield Zone,False,True
266846,266846-2,Ball Receipt*,00:00:07.705,Javier Alejandro Mascherano,Barcelona,1,0,7,2,Midfield Zone,False,True
266846,266846-2,Carry,00:00:07.705,Javier Alejandro Mascherano,Barcelona,1,0,7,2,Midfield Zone,False,True
266846,266846-2,Pass,00:00:09.526,Javier Alejandro Mascherano,Barcelona,1,0,9,2,Midfield Zone,False,True
266846,266846-2,Ball Receipt*,00:00:11.020,Ivan Rakitić,Barcelona,1,0,11,2,Midfield Zone,False,True
266846,266846-2,Carry,00:00:11.020,Ivan Rakitić,Barcelona,1,0,11,2,Midfield Zone,False,True
266846,266846-2,Pass,00:00:12.902,Ivan Rakitić,Barcelona,1,0,12,2,Midfield Zone,False,True
266846,266846-2,Ball Receipt*,00:00:13.892,Martín Montoya Torralbo,Barcelona,1,0,13,2,Midfield Zone,False,True
266846,266846-2,Carry,00:00:13.892,Martín Montoya Torralbo,Barcelona,1,0,13,2,Midfield Zone,False,True
266846,266846-2,Pass,00:00:15.033,Martín Montoya Torralbo,Barcelona,1,0,15,2,Midfield Zone,False,True
266846,266846-2,Ball Receipt*,00:00:16.996,Sergio Busquets i Burgos,Barcelona,1,0,16,2,Midfield Zone,False,True
266846,266846-2,Carry,00:00:16.996,Sergio Busquets i Burgos,Barcelona,1,0,16,2,Midfield Zone,False,True
266846,266846-2,Pass,00:00:19.750,Sergio Busquets i Burgos,Barcelona,1,0,19,2,Midfield Zone,False,True
266846,266846-2,Ball Receipt*,00:00:21.920,Gerard Piqué Bernabéu,Barcelona,1,0,21,2,Midfield Zone,False,True
266846,266846-2,Carry,00:00:21.920,Gerard Piqué Bernabéu,Barcelona,1,0,21,2,Midfield Zone,False,True
266846,266846-2,Pass,00:00:24.746,Gerard Piqué Bernabéu,Barcelona,1,0,24,2,Attacking 3/4,False,True
266846,266846-2,Ball Receipt*,00:00:25.710,Luis Alberto Suárez Díaz,Barcelona,1,0,25,2,Opponent Half,False,True
266846,266846-2,Carry,00:00:25.710,Luis Alberto Suárez Díaz,Barcelona,1,0,25,2,Opponent Half,False,True
266846,266846-2,Pass,00:00:25.750,Luis Alberto Suárez Díaz,Barcelona,1,0,25,2,Opponent Half,False,True
266846,266846-2,Ball Receipt*,00:00:26.637,Lionel Andrés Messi Cuccittini,Barcelona,1,0,26,2,Opponent Half,False,True
266846,266846-2,Carry,00:00:26.637,Lionel Andrés Messi Cuccittini,Barcelona,1,0,26,2,Opponent Half,False,True
266846,266846-2,Pass,00:00:26.730,Lionel Andrés Messi Cuccittini,Barcelona,1,0,26,2,Opponent Half,False,True
266846,266846-2,Ball Receipt*,00:00:27.515,Luis Alberto Suárez Díaz,Barcelona,1,0,27,2,Opponent Half,False,True
266846,266846-2,Carry,00:00:27.515,Luis Alberto Suárez Díaz,Barcelona,1,0,27,2,Opponent Half,False,True
266846,266846-2,Miscontrol,00:00:27.595,Luis Alberto Suárez Díaz,Barcelona,1,0,27,2,Opponent Half,False,True
