match_id,case_id,activity,timestamp,resource,team,period,minute,second,possession,zone,finalize_in_goal,match_won,possession_type
266916,266916-2,Pressure,00:00:06.285,Pedro Eliezer Rodríguez Ledesma,Barcelona,1,0,6,2,Attacking 3/4,False,True,Normal Play
266916,266916-2,Pass,00:00:09.089,Jérémy Mathieu,Barcelona,1,0,9,2,Midfield Zone,False,True,Normal Play
266916,266916-2,Ball Receipt*,00:00:10.338,Jordi Alba Ramos,Barcelona,1,0,10,2,Midfield Zone,False,True,Normal Play
266916,266916-2,Pressure,00:00:14.110,Jordi Alba Ramos,Barcelona,1,0,14,2,Own Half,False,True,Normal Play
266916,266916-2,Clearance,00:00:25.309,Daniel Alves da Silva,Barcelona,1,0,25,2,Own Penalty Area,False,True,Normal Play
266916,266916-3,Goal Keeper,00:00:26.453,Claudio Andrés Bravo Muñoz,Barcelona,1,0,26,3,Own Penalty Area,False,True,Normal Play
266916,266916-3,Carry,00:00:26.453,Claudio Andrés Bravo Muñoz,Barcelona,1,0,26,3,Own Penalty Area,False,True,Normal Play
266916,266916-3,Pass,00:00:28.824,Claudio Andrés Bravo Muñoz,Barcelona,1,0,28,3,Own Penalty Area,False,True,Normal Play
266916,266916-3,Ball Receipt*,00:00:32.240,Lionel Andrés Messi Cuccittini,Barcelona,1,0,32,3,Attacking 3/4,False,True,Normal Play
266916,266916-3,Carry,00:00:32.240,Lionel Andrés Messi Cuccittini,Barcelona,1,0,32,3,Attacking 3/4,False,True,Normal Play
266916,266916-3,Pass,00:00:36.166,Lionel Andrés Messi Cuccittini,Barcelona,1,0,36,3,Midfield Zone,False,True,Normal Play
266916,266916-3,Ball Receipt*,00:00:38.148,Javier Alejandro Mascherano,Barcelona,1,0,38,3,Midfield Zone,False,True,Normal Play
266916,266916-3,Pass,00:00:38.148,Javier Alejandro Mascherano,Barcelona,1,0,38,3,Midfield Zone,False,True,Normal Play
266916,266916-3,Ball Receipt*,00:00:39.932,Luis Alberto Suárez Díaz,Barcelona,1,0,39,3,Opponent Half,False,True,Normal Play
266916,266916-4,Pressure,00:00:41.265,Lionel Andrés Messi Cuccittini,Barcelona,1,0,41,4,Attacking 3/4,False,True,Normal Play
266916,266916-4,Pressure,00:00:51.446,Xavier Hernández Creus,Barcelona,1,0,51,4,Midfield Zone,False,True,Normal Play
266916,266916-4,Pressure,00:00:54.995,Luis Alberto Suárez Díaz,Barcelona,1,0,54,4,Attacking 3/4,False,True,Normal Play
266916,266916-4,Pressure,00:01:06.420,Pedro Eliezer Rodríguez Ledesma,Barcelona,1,1,6,4,Midfield Zone,False,True,Normal Play
266916,266916-4,Pressure,00:01:07.975,Luis Alberto Suárez Díaz,Barcelona,1,1,7,4,Attacking 3/4,False,True,Normal Play
266916,266916-5,Pass,00:01:34.089,Jérémy Mathieu,Barcelona,1,1,34,5,Own Half,False,True,Long Buildup
266916,266916-5,Ball Receipt*,00:01:36.049,Xavier Hernández Creus,Barcelona,1,1,36,5,Own Half,False,True,Long Buildup
266916,266916-5,Pass,00:01:41.570,Xavier Hernández Creus,Barcelona,1,1,41,5,Own Half,False,True,Long Buildup
266916,266916-5,Ball Receipt*,00:01:42.393,Daniel Alves da Silva,Barcelona,1,1,42,5,Own Penalty Area,False,True,Long Buildup
266916,266916-5,Carry,00:01:42.393,Daniel Alves da Silva,Barcelona,1,1,42,5,Own Penalty Area,False,True,Long Buildup
266916,266916-5,Pass,00:01:43.005,Daniel Alves da Silva,Barcelona,1,1,43,5,Own Penalty Area,False,True,Long Buildup
266916,266916-5,Ball Receipt*,00:01:45.147,Jérémy Mathieu,Barcelona,1,1,45,5,Own Penalty Area,False,True,Long Buildup
266916,266916-5,Carry,00:01:45.147,Jérémy Mathieu,Barcelona,1,1,45,5,Own Penalty Area,False,True,Long Buildup
266916,266916-5,Pass,00:01:47.649,Jérémy Mathieu,Barcelona,1,1,47,5,Own Penalty Area,False,True,Long Buildup
266916,266916-5,Ball Receipt*,00:01:49.688,Jordi Alba Ramos,Barcelona,1,1,49,5,Own Half,False,True,Long Buildup
266916,266916-5,Carry,00:01:49.688,Jordi Alba Ramos,Barcelona,1,1,49,5,Own Half,False,True,Long Buildup
266916,266916-5,Pass,00:01:50.869,Jordi Alba Ramos,Barcelona,1,1,50,5,Own Half,False,True,Long Buildup
266916,266916-5,Ball Receipt*,00:01:52.473,Jérémy Mathieu,Barcelona,1,1,52,5,Own Half,False,True,Long Buildup
266916,266916-5,Carry,00:01:52.473,Jérémy Mathieu,Barcelona,1,1,52,5,Own Half,False,True,Long Buildup
266916,266916-5,Pass,00:01:52.907,Jérémy Mathieu,Barcelona,1,1,52,5,Own Half,False,True,Long Buildup
266916,266916-5,Ball Receipt*,00:01:55.684,Gerard Piqué Bernabéu,Barcelona,1,1,55,5,Own Half,False,True,Long Buildup
266916,266916-5,Pass,00:01:55.684,Gerard Piqué Bernabéu,Barcelona,1,1,55,5,Own Half,False,True,Long Buildup
266916,266916-5,Ball Receipt*,00:01:57.797,Claudio Andrés Bravo Muñoz,Barcelona,1,1,57,5,Own Penalty Area,False,True,Long Buildup
266916,266916-5,Carry,00:01:57.797,Claudio Andrés Bravo Muñoz,Barcelona,1,1,57,5,Own Penalty Area,False,True,Long Buildup
266916,266916-5,Pass,00:01:59.526,Claudio Andrés Bravo Muñoz,Barcelona,1,1,59,5,Own Penalty Area,False,True,Long Buildup
266916,266916-5,Ball Receipt*,00:02:02.692,Pedro Eliezer Rodríguez Ledesma,Barcelona,1,2,2,5,Midfield Zone,False,True,Long Buildup
266916,266916-5,Carry,00:02:02.692,Pedro Eliezer Rodríguez Ledesma,Barcelona,1,2,2,5,Midfield Zone,False,True,Long Buildup
266916,266916-5,Dispossessed,00:02:04.034,Pedro Eliezer Rodríguez Ledesma,Barcelona,1,2,4,5,Midfield Zone,False,True,Long Buildup
266916,266916-6,Pass,00:02:15.430,Jordi Alba Ramos,Barcelona,1,2,15,6,Midfield Zone,False,True,Normal Play
266916,266916-6,Ball Receipt*,00:02:16.605,Andrés Iniesta Luján,Barcelona,1,2,16,6,Attacking 3/4,False,True,Normal Play
266916,266916-6,Miscontrol,00:02:17.677,Andrés Iniesta Luján,Barcelona,1,2,17,6,Attacking 3/4,False,True,Normal Play
266916,266916-6,Pressure,00:02:18.256,Andrés Iniesta Luján,Barcelona,1,2,18,6,Attacking 3/4,False,True,Normal Play
266916,266916-6,Pressure,00:02:21.682,Luis Alberto Suárez Díaz,Barcelona,1,2,21,6,Opponent Half,False,True,Normal Play
266916,266916-7,Pass,00:02:46.317,Jérémy Mathieu,Barcelona,1,2,46,7,Midfield Zone,False,True,Normal Play
266916,266916-7,Ball Receipt*,00:02:48.199,Claudio Andrés Bravo Muñoz,Barcelona,1,2,48,7,Own Penalty Area,False,True,Normal Play
266916,266916-7,Pass,00:02:51.768,Claudio Andrés Bravo Muñoz,Barcelona,1,2,51,7,Own Penalty Area,False,True,Normal Play
266916,266916-7,Ball Receipt*,00:02:54.734,Lionel Andrés Messi Cuccittini,Barcelona,1,2,54,7,Midfield Zone,False,True,Normal Play
266916,266916-7,Pressure,00:02:55.252,Daniel Alves da Silva,Barcelona,1,2,55,7,Own Half,False,True,Normal Play
266916,266916-7,Block,00:02:56.190,Daniel Alves da Silva,Barcelona,1,2,56,7,Own Half,False,True,Normal Play
266916,266916-7,Ball Recovery,00:02:57.992,Andrés Iniesta Luján,Barcelona,1,2,57,7,Midfield Zone,False,True,Normal Play
266916,266916-7,Carry,00:02:57.992,Andrés Iniesta Luján,Barcelona,1,2,57,7,Midfield Zone,False,True,Normal Play
266916,266916-7,Dribble,00:02:59.455,Andrés Iniesta Luján,Barcelona,1,2,59,7,Midfield Zone,False,True,Normal Play
266916,266916-7,Carry,00:02:59.455,Andrés Iniesta Luján,Barcelona,1,2,59,7,Midfield Zone,False,True,Normal Play
266916,266916-7,Pass,00:03:01.305,Andrés Iniesta Luján,Barcelona,1,3,1,7,Midfield Zone,False,True,Normal Play
266916,266916-7,Ball Receipt*,00:03:04.555,Lionel Andrés Messi Cuccittini,Barcelona,1,3,4,7,Opponent Half,False,True,Normal Play
266916,266916-8,Duel,00:03:08.171,Daniel Alves da Silva,Barcelona,1,3,8,8,Attacking 3/4,False,True,Fast Transition
266916,266916-10,Pass,00:03:40.899,Gerard Piqué Bernabéu,Barcelona,1,3,40,10,Midfield Zone,False,True,Normal Play
266916,266916-10,Ball Receipt*,00:03:42.289,Javier Alejandro Mascherano,Barcelona,1,3,42,10,Attacking 3/4,False,True,Normal Play
266916,266916-10,Pass,00:03:42.289,Javier Alejandro Mascherano,Barcelona,1,3,42,10,Attacking 3/4,False,True,Normal Play
266916,266916-10,Pass,00:03:47.963,Gerard Piqué Bernabéu,Barcelona,1,3,47,10,Own Half,False,True,Normal Play
266916,266916-10,Ball Receipt*,00:03:49.273,Claudio Andrés Bravo Muñoz,Barcelona,1,3,49,10,Own Penalty Area,False,True,Normal Play
266916,266916-10,Carry,00:03:49.273,Claudio Andrés Bravo Muñoz,Barcelona,1,3,49,10,Own Penalty Area,False,True,Normal Play
266916,266916-10,Pass,00:03:50.797,Claudio Andrés Bravo Muñoz,Barcelona,1,3,50,10,Own Penalty Area,False,True,Normal Play
266916,266916-10,Ball Receipt*,00:03:53.229,Jérémy Mathieu,Barcelona,1,3,53,10,Own Half,False,True,Normal Play
266916,266916-10,Carry,00:03:53.229,Jérémy Mathieu,Barcelona,1,3,53,10,Own Half,False,True,Normal Play
266916,266916-10,Pass,00:03:55.442,Jérémy Mathieu,Barcelona,1,3,55,10,Own Half,False,True,Normal Play
