match_id,case_id,activity,timestamp,resource,team,period,minute,second,possession,zone,finalize_in_goal,match_won
267085,267085-2,Pass,00:00:00.460,Neymar da Silva Santos Junior,Barcelona,1,0,0,2,Attacking 3/4,False,False
267085,267085-2,Ball Receipt*,00:00:01.068,Lionel Andrés Messi Cuccittini,Barcelona,1,0,1,2,Midfield Zone,False,False
267085,267085-2,Pass,00:00:01.068,Lionel Andrés Messi Cuccittini,Barcelona,1,0,1,2,Midfield Zone,False,False
267085,267085-2,Ball Receipt*,00:00:02.184,Sergio Busquets i Burgos,Barcelona,1,0,2,2,Midfield Zone,False,False
267085,267085-2,Carry,00:00:02.184,Sergio Busquets i Burgos,Barcelona,1,0,2,2,Midfield Zone,False,False
267085,267085-2,Pass,00:00:03.376,Sergio Busquets i Burgos,Barcelona,1,0,3,2,Midfield Zone,False,False
267085,267085-2,Ball Receipt*,00:00:04.912,Javier Alejandro Mascherano,Barcelona,1,0,4,2,Own Half,False,False
267085,267085-2,Pass,00:00:04.912,Javier Alejandro Mascherano,Barcelona,1,0,4,2,Own Half,False,False
267085,267085-2,Ball Receipt*,00:00:06.962,Gerard Piqué Bernabéu,Barcelona,1,0,6,2,Own Half,False,False
267085,267085-2,Carry,00:00:06.962,Gerard Piqué Bernabéu,Barcelona,1,0,6,2,Own Half,False,False
267085,267085-2,Pass,00:00:07.827,Gerard Piqué Bernabéu,Barcelona,1,0,7,2,Own Half,False,False
267085,267085-2,Ball Receipt*,00:00:10.047,Javier Alejandro Mascherano,Barcelona,1,0,10,2,Own Half,False,False
267085,267085-2,Pass,00:00:10.128,Javier Alejandro Mascherano,Barcelona,1,0,10,2,Own Half,False,False
267085,267085-2,Ball Receipt*,00:00:11.215,Claudio Andrés Bravo Muñoz,Barcelona,1,0,11,2,Own Penalty Area,False,False
267085,267085-2,Pass,00:00:13.498,Claudio Andrés Bravo Muñoz,Barcelona,1,0,13,2,Own Half,False,False
267085,267085-2,Ball Receipt*,00:00:14.830,Sergio Busquets i Burgos,Barcelona,1,0,14,2,Midfield Zone,False,False
267085,267085-2,Pass,00:00:14.830,Sergio Busquets i Burgos,Barcelona,1,0,14,2,Midfield Zone,False,False
267085,267085-2,Ball Receipt*,00:00:16.737,Javier Alejandro Mascherano,Barcelona,1,0,16,2,Own Half,False,False
267085,267085-2,Carry,00:00:16.737,Javier Alejandro Mascherano,Barcelona,1,0,16,2,Own Half,False,False
267085,267085-2,Pass,00:00:17.935,Javier Alejandro Mascherano,Barcelona,1,0,17,2,Midfield Zone,False,False
267085,267085-2,Ball Receipt*,00:00:19.372,Jérémy Mathieu,Barcelona,1,0,19,2,Midfield Zone,False,False
267085,267085-2,Carry,00:00:19.372,Jérémy Mathieu,Barcelona,1,0,19,2,Midfield Zone,False,False
267085,267085-2,Pass,00:00:20.389,Jérémy Mathieu,Barcelona,1,0,20,2,Midfield Zone,False,False
267085,267085-2,Ball Receipt*,00:00:22.844,Javier Alejandro Mascherano,Barcelona,1,0,22,2,Midfield Zone,False,False
267085,267085-2,Pass,00:00:22.844,Javier Alejandro Mascherano,Barcelona,1,0,22,2,Midfield Zone,False,False
267085,267085-2,Ball Receipt*,00:00:23.809,Neymar da Silva Santos Junior,Barcelona,1,0,23,2,Midfield Zone,False,False
267085,267085-2,Pass,00:00:23.809,Neymar da Silva Santos Junior,Barcelona,1,0,23,2,Midfield Zone,False,False
267085,267085-2,Ball Receipt*,00:00:24.790,Javier Alejandro Mascherano,Barcelona,1,0,24,2,Midfield Zone,False,False
267085,267085-2,Carry,00:00:24.790,Javier Alejandro Mascherano,Barcelona,1,0,24,2,Midfield Zone,False,False
267085,267085-2,Pass,00:00:28.012,Javier Alejandro Mascherano,Barcelona,1,0,28,2,Midfield Zone,False,False
267085,267085-2,Ball Receipt*,00:00:31.042,Daniel Alves da Silva,Barcelona,1,0,31,2,Attacking 3/4,False,False
267085,267085-2,Carry,00:00:31.042,Daniel Alves da Silva,Barcelona,1,0,31,2,Attacking 3/4,False,False
267085,267085-2,Pass,00:00:33.452,Daniel Alves da Silva,Barcelona,1,0,33,2,Attacking 3/4,False,False
267085,267085-2,Ball Receipt*,00:00:34.680,Lionel Andrés Messi Cuccittini,Barcelona,1,0,34,2,Attacking 3/4,False,False
267085,267085-2,Carry,00:00:34.680,Lionel Andrés Messi Cuccittini,Barcelona,1,0,34,2,Attacking 3/4,False,False
267085,267085-2,Pass,00:00:38.806,Lionel Andrés Messi Cuccittini,Barcelona,1,0,38,2,Opponent Half,False,False
267085,267085-2,Ball Receipt*,00:00:39.553,Xavier Hernández Creus,Barcelona,1,0,39,2,Attacking 3/4,False,False
267085,267085-2,Carry,00:00:39.553,Xavier Hernández Creus,Barcelona,1,0,39,2,Attacking 3/4,False,False
267085,267085-2,Pass,00:00:41.268,Xavier Hernández Creus,Barcelona,1,0,41,2,Attacking 3/4,False,False
267085,267085-2,Ball Receipt*,00:00:42.277,Andrés Iniesta Luján,Barcelona,1,0,42,2,Attacking 3/4,False,False
267085,267085-2,Carry,00:00:42.277,Andrés Iniesta Luján,Barcelona,1,0,42,2,Attacking 3/4,False,False
267085,267085-2,Dribble,00:00:43.264,Andrés Iniesta Luján,Barcelona,1,0,43,2,Opponent Half,False,False
267085,267085-2,Carry,00:00:43.264,Andrés Iniesta Luján,Barcelona,1,0,43,2,Opponent Half,False,False
267085,267085-2,Pass,00:00:43.951,Andrés Iniesta Luján,Barcelona,1,0,43,2,Opponent Half,False,False
267085,267085-2,Ball Receipt*,00:00:45.341,Luis Alberto Suárez Díaz,Barcelona,1,0,45,2,Opponent Half,False,False
267085,267085-3,Pressure,00:00:47.240,Sergio Busquets i Burgos,Barcelona,1,0,47,3,Attacking 3/4,False,False
267085,267085-3,Pressure,00:00:59.729,Daniel Alves da Silva,Barcelona,1,0,59,3,Own Penalty Area,False,False
267085,267085-3,Block,00:01:01.523,Daniel Alves da Silva,Barcelona,1,1,1,3,Own Penalty Area,False,False
267085,267085-4,Ball Recovery,00:01:05.043,Daniel Alves da Silva,Barcelona,1,1,5,4,Own Penalty Area,False,False
267085,267085-4,Carry,00:01:05.043,Daniel Alves da Silva,Barcelona,1,1,5,4,Own Penalty Area,False,False
267085,267085-4,Dribble,00:01:05.579,Daniel Alves da Silva,Barcelona,1,1,5,4,Own Penalty Area,False,False
267085,267085-4,Carry,00:01:05.579,Daniel Alves da Silva,Barcelona,1,1,5,4,Own Penalty Area,False,False
267085,267085-4,Pass,00:01:06.602,Daniel Alves da Silva,Barcelona,1,1,6,4,Own Penalty Area,False,False
267085,267085-4,Ball Receipt*,00:01:07.664,Xavier Hernández Creus,Barcelona,1,1,7,4,Own Penalty Area,False,False
267085,267085-4,Pass,00:01:07.664,Xavier Hernández Creus,Barcelona,1,1,7,4,Own Penalty Area,False,False
267085,267085-4,Ball Receipt*,00:01:08.730,Luis Alberto Suárez Díaz,Barcelona,1,1,8,4,Own Half,False,False
267085,267085-4,Carry,00:01:08.730,Luis Alberto Suárez Díaz,Barcelona,1,1,8,4,Own Half,False,False
267085,267085-4,Pass,00:01:10.054,Luis Alberto Suárez Díaz,Barcelona,1,1,10,4,Own Half,False,False
267085,267085-4,Ball Receipt*,00:01:11.806,Daniel Alves da Silva,Barcelona,1,1,11,4,Own Half,False,False
267085,267085-4,Carry,00:01:11.806,Daniel Alves da Silva,Barcelona,1,1,11,4,Own Half,False,False
267085,267085-4,Pass,00:01:12.623,Daniel Alves da Silva,Barcelona,1,1,12,4,Own Half,False,False
267085,267085-4,Ball Receipt*,00:01:13.731,Andrés Iniesta Luján,Barcelona,1,1,13,4,Own Half,False,False
267085,267085-4,Carry,00:01:13.731,Andrés Iniesta Luján,Barcelona,1,1,13,4,Own Half,False,False
267085,267085-4,Pass,00:01:13.794,Andrés Iniesta Luján,Barcelona,1,1,13,4,Own Half,False,False
267085,267085-4,Ball Receipt*,00:01:15.576,Neymar da Silva Santos Junior,Barcelona,1,1,15,4,Midfield Zone,False,False
267085,267085-4,Pass,00:01:17.404,Neymar da Silva Santos Junior,Barcelona,1,1,17,4,Midfield Zone,False,False
267085,267085-4,Ball Receipt*,00:01:18.780,Jérémy Mathieu,Barcelona,1,1,18,4,Own Half,False,False
267085,267085-4,Carry,00:01:18.780,Jérémy Mathieu,Barcelona,1,1,18,4,Own Half,False,False
267085,267085-4,Pass,00:01:19.514,Jérémy Mathieu,Barcelona,1,1,19,4,Own Half,False,False
267085,267085-4,Ball Receipt*,00:01:20.502,Andrés Iniesta Luján,Barcelona,1,1,20,4,Own Half,False,False
267085,267085-4,Carry,00:01:20.502,Andrés Iniesta Luján,Barcelona,1,1,20,4,Own Half,False,False
267085,267085-4,Pass,00:01:28.380,Andrés Iniesta Luján,Barcelona,1,1,28,4,Midfield Zone,False,False
267085,267085-4,Ball Receipt*,00:01:30.257,Jérémy Mathieu,Barcelona,1,1,30,4,Midfield Zone,False,False
267085,267085-4,Carry,00:01:30.257,Jérémy Mathieu,Barcelona,1,1,30,4,Midfield Zone,False,False
267085,267085-4,Pass,00:01:31.522,Jérémy Mathieu,Barcelona,1,1,31,4,Midfield Zone,False,False
267085,267085-4,Ball Receipt*,00:01:32.810,Neymar da Silva Santos Junior,Barcelona,1,1,32,4,Attacking 3/4,False,False
267085,267085-4,Carry,00:01:32.810,Neymar da Silva Santos Junior,Barcelona,1,1,32,4,Attacking 3/4,False,False
