match_id,case_id,activity,timestamp,resource,team,period,minute,second,possession,zone,finalize_in_goal,match_won
70264,70264-2,Pass,00:00:00.402,Luis Alberto Suárez Díaz,Barcelona,1,0,0,2,Attacking 3/4,False,False
70264,70264-2,Ball Receipt*,00:00:01.014,Lionel Andrés Messi Cuccittini,Barcelona,1,0,1,2,Midfield Zone,False,False
70264,70264-2,Carry,00:00:01.014,Lionel Andrés Messi Cuccittini,Barcelona,1,0,1,2,Midfield Zone,False,False
70264,70264-2,Pass,00:00:01.134,Lionel Andrés Messi Cuccittini,Barcelona,1,0,1,2,Midfield Zone,False,False
70264,70264-2,Ball Receipt*,00:00:02.528,Sergio Busquets i Burgos,Barcelona,1,0,2,2,Midfield Zone,False,False
70264,70264-2,Carry,00:00:02.528,Sergio Busquets i Burgos,Barcelona,1,0,2,2,Midfield Zone,False,False
70264,70264-2,Pass,00:00:03.517,Sergio Busquets i Burgos,Barcelona,1,0,3,2,Midfield Zone,False,False
70264,70264-2,Ball Receipt*,00:00:05.289,Daniel Alves da Silva,Barcelona,1,0,5,2,Midfield Zone,False,False
70264,70264-2,Carry,00:00:05.289,Daniel Alves da Silva,Barcelona,1,0,5,2,Midfield Zone,False,False
70264,70264-2,Pass,00:00:06.676,Daniel Alves da Silva,Barcelona,1,0,6,2,Midfield Zone,False,False
70264,70264-2,Ball Receipt*,00:00:08.068,Gerard Piqué Bernabéu,Barcelona,1,0,8,2,Own Half,False,False
70264,70264-2,Carry,00:00:08.068,Gerard Piqué Bernabéu,Barcelona,1,0,8,2,Own Half,False,False
70264,70264-2,Pass,00:00:10.034,Gerard Piqué Bernabéu,Barcelona,1,0,10,2,Midfield Zone,False,False
70264,70264-2,Ball Receipt*,00:00:11.142,Jérémy Mathieu,Barcelona,1,0,11,2,Midfield Zone,False,False
70264,70264-2,Carry,00:00:11.142,Jérémy Mathieu,Barcelona,1,0,11,2,Midfield Zone,False,False
70264,70264-2,Pass,00:00:12.734,Jérémy Mathieu,Barcelona,1,0,12,2,Midfield Zone,False,False
70264,70264-2,Ball Receipt*,00:00:13.775,Jordi Alba Ramos,Barcelona,1,0,13,2,Attacking 3/4,False,False
70264,70264-2,Carry,00:00:13.775,Jordi Alba Ramos,Barcelona,1,0,13,2,Attacking 3/4,False,False
70264,70264-2,Pass,00:00:14.509,Jordi Alba Ramos,Barcelona,1,0,14,2,Attacking 3/4,False,False
70264,70264-2,Ball Receipt*,00:00:15.231,Pedro Eliezer Rodríguez Ledesma,Barcelona,1,0,15,2,Attacking 3/4,False,False
70264,70264-2,Carry,00:00:15.231,Pedro Eliezer Rodríguez Ledesma,Barcelona,1,0,15,2,Attacking 3/4,False,False
