match_id,case_id,activity,timestamp,resource,team,period,minute,second,possession,x,y,finalize_in_goal,match_won
265963,265963-2,Miscontrol,00:00:14.298,Daniel Alves da Silva,Barcelona,1,0,14,2,52.8,68.5,False,True
265963,265963-3,Pressure,00:00:16.310,Daniel Alves da Silva,Barcelona,1,0,16,3,54.0,73.8,False,True
265963,265963-3,Duel,00:00:17.350,Daniel Alves da Silva,Barcelona,1,0,17,3,52.8,77.2,False,True
265963,265963-4,Pressure,00:00:27.878,Rafael Alcântara do Nascimento,Barcelona,1,0,27,4,53.2,70.0,False,True
265963,265963-4,Pressure,00:00:30.020,Jérémy Mathieu,Barcelona,1,0,30,4,45.7,69.3,False,True
265963,265963-4,Pressure,00:00:31.226,Luis Alberto Suárez Díaz,Barcelona,1,0,31,4,54.2,64.4,False,True
265963,265963-4,Block,00:00:34.350,Neymar da Silva Santos Junior,Barcelona,1,0,34,4,54.5,41.3,False,True
265963,265963-4,Pressure,00:00:43.832,Xavier Hernández Creus,Barcelona,1,0,43,4,42.1,15.4,False,True
265963,265963-4,Duel,00:00:46.293,Adriano Correia Claro,Barcelona,1,0,46,4,28.4,8.5,False,True
265963,265963-5,Pressure,00:01:00.995,Sergio Busquets i Burgos,Barcelona,1,1,0,5,20.7,7.0,False,True
265963,265963-5,Pressure,00:01:01.274,Xavier Hernández Creus,Barcelona,1,1,1,5,19.7,3.4,False,True
265963,265963-6,Pass,00:01:12.566,Adriano Correia Claro,Barcelona,1,1,12,6,19.4,0.1,False,True
265963,265963-6,Ball Receipt*,00:01:13.271,Jérémy Mathieu,Barcelona,1,1,13,6,13.2,17.3,False,True
265963,265963-6,Pass,00:01:13.271,Jérémy Mathieu,Barcelona,1,1,13,6,12.9,17.4,False,True
265963,265963-6,Ball Receipt*,00:01:15.303,Marc Bartra Aregall,Barcelona,1,1,15,6,14.2,55.2,False,True
265963,265963-6,Carry,00:01:15.303,Marc Bartra Aregall,Barcelona,1,1,15,6,14.2,55.2,False,True
265963,265963-6,Pass,00:01:17.828,Marc Bartra Aregall,Barcelona,1,1,17,6,26.4,56.0,False,True
265963,265963-6,Ball Receipt*,00:01:19.611,Jérémy Mathieu,Barcelona,1,1,19,6,30.8,27.3,False,True
265963,265963-6,Carry,00:01:19.611,Jérémy Mathieu,Barcelona,1,1,19,6,30.8,27.3,False,True
265963,265963-6,Pass,00:01:21.314,Jérémy Mathieu,Barcelona,1,1,21,6,39.5,23.6,False,True
265963,265963-6,Ball Receipt*,00:01:22.525,Adriano Correia Claro,Barcelona,1,1,22,6,50.8,4.8,False,True
265963,265963-6,Carry,00:01:22.525,Adriano Correia Claro,Barcelona,1,1,22,6,50.8,4.8,False,True
265963,265963-6,Pass,00:01:24.074,Adriano Correia Claro,Barcelona,1,1,24,6,50.3,8.0,False,True
265963,265963-6,Ball Receipt*,00:01:24.999,Neymar da Silva Santos Junior,Barcelona,1,1,24,6,57.4,3.4,False,True
265963,265963-6,Carry,00:01:24.999,Neymar da Silva Santos Junior,Barcelona,1,1,24,6,57.4,3.4,False,True
265963,265963-6,Pass,00:01:28.591,Neymar da Silva Santos Junior,Barcelona,1,1,28,6,62.4,9.6,False,True
265963,265963-6,Ball Receipt*,00:01:30.414,Marc Bartra Aregall,Barcelona,1,1,30,6,41.2,48.2,False,True
265963,265963-6,Carry,00:01:30.414,Marc Bartra Aregall,Barcelona,1,1,30,6,41.2,48.2,False,True
265963,265963-6,Pass,00:01:31.724,Marc Bartra Aregall,Barcelona,1,1,31,6,40.5,51.2,False,True
265963,265963-6,Ball Receipt*,00:01:33.326,Daniel Alves da Silva,Barcelona,1,1,33,6,54.9,67.0,False,True
265963,265963-6,Carry,00:01:33.326,Daniel Alves da Silva,Barcelona,1,1,33,6,54.9,67.0,False,True
265963,265963-6,Pass,00:01:34.130,Daniel Alves da Silva,Barcelona,1,1,34,6,55.4,67.8,False,True
265963,265963-6,Ball Receipt*,00:01:35.450,Lionel Andrés Messi Cuccittini,Barcelona,1,1,35,6,70.9,76.7,False,True
265963,265963-6,Carry,00:01:35.450,Lionel Andrés Messi Cuccittini,Barcelona,1,1,35,6,70.9,76.7,False,True
265963,265963-6,Pass,00:01:36.462,Lionel Andrés Messi Cuccittini,Barcelona,1,1,36,6,71.3,76.5,False,True
265963,265963-6,Ball Receipt*,00:01:37.325,Daniel Alves da Silva,Barcelona,1,1,37,6,57.1,69.9,False,True
265963,265963-6,Carry,00:01:37.325,Daniel Alves da Silva,Barcelona,1,1,37,6,57.1,69.9,False,True
265963,265963-6,Pass,00:01:37.793,Daniel Alves da Silva,Barcelona,1,1,37,6,57.6,71.1,False,True
265963,265963-6,Ball Receipt*,00:01:39.677,Marc Bartra Aregall,Barcelona,1,1,39,6,43.9,60.5,False,True
265963,265963-6,Carry,00:01:39.677,Marc Bartra Aregall,Barcelona,1,1,39,6,43.9,60.5,False,True
265963,265963-6,Pass,00:01:42.878,Marc Bartra Aregall,Barcelona,1,1,42,6,54.0,43.9,False,True
265963,265963-6,Ball Receipt*,00:01:44.131,Xavier Hernández Creus,Barcelona,1,1,44,6,56.6,25.6,False,True
265963,265963-6,Carry,00:01:44.131,Xavier Hernández Creus,Barcelona,1,1,44,6,56.6,25.6,False,True
265963,265963-6,Pass,00:01:46.162,Xavier Hernández Creus,Barcelona,1,1,46,6,64.8,22.7,False,True
265963,265963-6,Ball Receipt*,00:01:47.510,Neymar da Silva Santos Junior,Barcelona,1,1,47,6,80.8,4.3,False,True
265963,265963-6,Carry,00:01:47.510,Neymar da Silva Santos Junior,Barcelona,1,1,47,6,80.8,4.3,False,True
265963,265963-6,Pass,00:01:47.568,Neymar da Silva Santos Junior,Barcelona,1,1,47,6,80.8,4.3,False,True
265963,265963-6,Ball Receipt*,00:01:48.691,Adriano Correia Claro,Barcelona,1,1,48,6,74.5,4.1,False,True
265963,265963-6,Carry,00:01:48.691,Adriano Correia Claro,Barcelona,1,1,48,6,74.5,4.1,False,True
265963,265963-6,Pass,00:01:48.724,Adriano Correia Claro,Barcelona,1,1,48,6,74.5,4.1,False,True
265963,265963-6,Ball Receipt*,00:01:49.390,Neymar da Silva Santos Junior,Barcelona,1,1,49,6,79.1,2.7,False,True
265963,265963-6,Carry,00:01:49.390,Neymar da Silva Santos Junior,Barcelona,1,1,49,6,79.1,2.7,False,True
265963,265963-6,Pass,00:01:55.320,Neymar da Silva Santos Junior,Barcelona,1,1,55,6,76.4,22.7,False,True
265963,265963-6,Ball Receipt*,00:01:56.307,Rafael Alcântara do Nascimento,Barcelona,1,1,56,6,86.1,39.3,False,True
265963,265963-6,Carry,00:01:56.307,Rafael Alcântara do Nascimento,Barcelona,1,1,56,6,86.1,39.3,False,True
265963,265963-6,Pass,00:01:56.682,Rafael Alcântara do Nascimento,Barcelona,1,1,56,6,85.8,39.6,False,True
265963,265963-6,Ball Receipt*,00:01:58.718,Daniel Alves da Silva,Barcelona,1,1,58,6,83.1,60.3,False,True
265963,265963-6,Carry,00:01:58.718,Daniel Alves da Silva,Barcelona,1,1,58,6,83.1,60.3,False,True
265963,265963-6,Pass,00:01:58.784,Daniel Alves da Silva,Barcelona,1,1,58,6,82.9,63.9,False,True
265963,265963-6,Ball Receipt*,00:01:59.632,Lionel Andrés Messi Cuccittini,Barcelona,1,1,59,6,93.8,54.7,False,True
265963,265963-6,Carry,00:01:59.632,Lionel Andrés Messi Cuccittini,Barcelona,1,1,59,6,93.8,54.7,False,True
265963,265963-6,Pass,00:02:00.883,Lionel Andrés Messi Cuccittini,Barcelona,1,2,0,6,83.9,57.7,False,True
265963,265963-6,Ball Receipt*,00:02:01.677,Sergio Busquets i Burgos,Barcelona,1,2,1,6,75.4,50.2,False,True
265963,265963-6,Carry,00:02:01.677,Sergio Busquets i Burgos,Barcelona,1,2,1,6,75.4,50.2,False,True
265963,265963-6,Pass,00:02:02.895,Sergio Busquets i Burgos,Barcelona,1,2,2,6,75.4,50.2,False,True
265963,265963-6,Ball Receipt*,00:02:04.586,Jérémy Mathieu,Barcelona,1,2,4,6,78.1,27.8,False,True
265963,265963-6,Carry,00:02:04.586,Jérémy Mathieu,Barcelona,1,2,4,6,78.1,27.8,False,True
265963,265963-6,Pass,00:02:06.752,Jérémy Mathieu,Barcelona,1,2,6,6,89.9,23.4,False,True
265963,265963-6,Ball Receipt*,00:02:07.334,Luis Alberto Suárez Díaz,Barcelona,1,2,7,6,99.3,28.4,False,True
265963,265963-6,Pass,00:02:08.241,Xavier Hernández Creus,Barcelona,1,2,8,6,93.8,31.1,False,True
265963,265963-6,Ball Receipt*,00:02:09.354,Luis Alberto Suárez Díaz,Barcelona,1,2,9,6,108.2,33.1,False,True
265963,265963-7,Pass,00:02:18.816,Jérémy Mathieu,Barcelona,1,2,18,7,68.7,10.1,False,True
265963,265963-7,Ball Receipt*,00:02:20.060,Adriano Correia Claro,Barcelona,1,2,20,7,73.5,6.8,False,True
265963,265963-8,Pass,00:02:21.906,Adriano Correia Claro,Barcelona,1,2,21,8,64.4,13.5,False,True
265963,265963-8,Ball Receipt*,00:02:24.500,Marc Bartra Aregall,Barcelona,1,2,24,8,47.7,24.3,False,True
265963,265963-8,Carry,00:02:24.500,Marc Bartra Aregall,Barcelona,1,2,24,8,47.7,24.3,False,True
265963,265963-8,Pass,00:02:25.796,Marc Bartra Aregall,Barcelona,1,2,25,8,43.9,27.3,False,True
265963,265963-8,Ball Receipt*,00:02:27.659,Daniel Alves da Silva,Barcelona,1,2,27,8,52.0,54.3,False,True
265963,265963-8,Carry,00:02:27.659,Daniel Alves da Silva,Barcelona,1,2,27,8,52.0,54.3,False,True
265963,265963-8,Pass,00:02:28.218,Daniel Alves da Silva,Barcelona,1,2,28,8,52.0,54.3,False,True
265963,265963-8,Ball Receipt*,00:02:29.625,Xavier Hernández Creus,Barcelona,1,2,29,8,57.4,36.0,False,True
265963,265963-8,Carry,00:02:29.625,Xavier Hernández Creus,Barcelona,1,2,29,8,57.4,36.0,False,True
265963,265963-8,Pass,00:02:33.487,Xavier Hernández Creus,Barcelona,1,2,33,8,65.8,34.0,False,True
265963,265963-8,Ball Receipt*,00:02:35.632,Adriano Correia Claro,Barcelona,1,2,35,8,76.4,5.3,False,True
265963,265963-8,Carry,00:02:35.632,Adriano Correia Claro,Barcelona,1,2,35,8,76.4,5.3,False,True
265963,265963-8,Pass,00:02:38.929,Adriano Correia Claro,Barcelona,1,2,38,8,79.6,19.3,False,True
265963,265963-8,Ball Receipt*,00:02:40.131,Neymar da Silva Santos Junior,Barcelona,1,2,40,8,87.0,5.5,False,True
265963,265963-8,Carry,00:02:40.131,Neymar da Silva Santos Junior,Barcelona,1,2,40,8,87.0,5.5,False,True
265963,265963-8,Pass,00:02:43.061,Neymar da Silva Santos Junior,Barcelona,1,2,43,8,93.8,16.1,False,True
265963,265963-8,Ball Receipt*,00:02:43.370,Adriano Correia Claro,Barcelona,1,2,43,8,90.9,26.5,False,True
265963,265963-8,Ball Recovery,00:02:44.300,Xavier Hernández Creus,Barcelona,1,2,44,8,84.3,19.8,False,True
265963,265963-8,Carry,00:02:44.300,Xavier Hernández Creus,Barcelona,1,2,44,8,84.3,19.8,False,True
265963,265963-8,Pass,00:02:45.950,Xavier Hernández Creus,Barcelona,1,2,45,8,84.3,19.8,False,True
265963,265963-8,Ball Receipt*,00:02:48.004,Sergio Busquets i Burgos,Barcelona,1,2,48,8,69.7,47.5,False,True
265963,265963-8,Carry,00:02:48.004,Sergio Busquets i Burgos,Barcelona,1,2,48,8,69.7,47.5,False,True
265963,265963-8,Pass,00:02:49.230,Sergio Busquets i Burgos,Barcelona,1,2,49,8,71.3,51.1,False,True
265963,265963-8,Ball Receipt*,00:02:50.910,Lionel Andrés Messi Cuccittini,Barcelona,1,2,50,8,92.1,61.3,False,True
265963,265963-8,Carry,00:02:50.910,Lionel Andrés Messi Cuccittini,Barcelona,1,2,50,8,92.1,61.3,False,True
265963,265963-8,Dribble,00:02:51.456,Lionel Andrés Messi Cuccittini,Barcelona,1,2,51,8,89.9,62.9,False,True
265963,265963-8,Carry,00:02:51.456,Lionel Andrés Messi Cuccittini,Barcelona,1,2,51,8,89.9,62.9,False,True
265963,265963-8,Pass,00:02:53.088,Lionel Andrés Messi Cuccittini,Barcelona,1,2,53,8,84.6,62.9,False,True
265963,265963-8,Ball Receipt*,00:02:54.405,Rafael Alcântara do Nascimento,Barcelona,1,2,54,8,86.6,51.1,False,True
265963,265963-8,Carry,00:02:54.405,Rafael Alcântara do Nascimento,Barcelona,1,2,54,8,86.6,51.1,False,True
265963,265963-8,Pass,00:02:55.027,Rafael Alcântara do Nascimento,Barcelona,1,2,55,8,86.1,53.0,False,True
265963,265963-8,Ball Receipt*,00:02:55.990,Sergio Busquets i Burgos,Barcelona,1,2,55,8,82.0,48.9,False,True
265963,265963-8,Carry,00:02:55.990,Sergio Busquets i Burgos,Barcelona,1,2,55,8,82.0,48.9,False,True
265963,265963-8,Pass,00:02:58.643,Sergio Busquets i Burgos,Barcelona,1,2,58,8,74.3,44.1,False,True
265963,265963-8,Ball Receipt*,00:03:00.243,Adriano Correia Claro,Barcelona,1,3,0,8,79.6,15.4,False,True
265963,265963-8,Carry,00:03:00.243,Adriano Correia Claro,Barcelona,1,3,0,8,79.6,15.4,False,True
265963,265963-8,Dribble,00:03:01.136,Adriano Correia Claro,Barcelona,1,3,1,8,82.5,16.4,False,True
265963,265963-8,Carry,00:03:01.136,Adriano Correia Claro,Barcelona,1,3,1,8,82.5,16.4,False,True
265963,265963-8,Pass,00:03:03.546,Adriano Correia Claro,Barcelona,1,3,3,8,97.6,22.7,False,True
265963,265963-8,Ball Receipt*,00:03:06.169,Luis Alberto Suárez Díaz,Barcelona,1,3,6,8,108.5,5.8,False,True
265963,265963-8,Carry,00:03:06.169,Luis Alberto Suárez Díaz,Barcelona,1,3,6,8,108.5,5.8,False,True
265963,265963-8,Pass,00:03:07.192,Luis Alberto Suárez Díaz,Barcelona,1,3,7,8,106.8,4.3,False,True
265963,265963-8,Ball Receipt*,00:03:08.792,Xavier Hernández Creus,Barcelona,1,3,8,8,95.5,23.7,False,True
265963,265963-8,Carry,00:03:08.792,Xavier Hernández Creus,Barcelona,1,3,8,8,95.5,23.7,False,True
265963,265963-8,Pass,00:03:09.739,Xavier Hernández Creus,Barcelona,1,3,9,8,97.2,26.0,False,True
265963,265963-8,Ball Receipt*,00:03:11.596,Daniel Alves da Silva,Barcelona,1,3,11,8,112.3,55.2,False,True
265963,265963-8,Carry,00:03:11.596,Daniel Alves da Silva,Barcelona,1,3,11,8,112.3,55.2,False,True
265963,265963-8,Dribble,00:03:13.788,Daniel Alves da Silva,Barcelona,1,3,13,8,109.2,54.3,False,True
265963,265963-8,Carry,00:03:13.788,Daniel Alves da Silva,Barcelona,1,3,13,8,109.2,54.3,False,True
265963,265963-8,Shot,00:03:14.363,Daniel Alves da Silva,Barcelona,1,3,14,8,108.5,52.3,False,True
265963,265963-12,Interception,00:03:42.646,Jérémy Mathieu,Barcelona,1,3,42,12,29.8,19.8,False,True
265963,265963-12,Pressure,00:03:54.695,Daniel Alves da Silva,Barcelona,1,3,54,12,12.9,69.5,False,True
265963,265963-13,Ball Recovery,00:04:02.166,Neymar da Silva Santos Junior,Barcelona,1,4,2,13,21.7,3.9,False,True
265963,265963-13,Carry,00:04:02.166,Neymar da Silva Santos Junior,Barcelona,1,4,2,13,21.7,3.9,False,True
265963,265963-13,Pass,00:04:10.174,Neymar da Silva Santos Junior,Barcelona,1,4,10,13,63.1,37.2,False,True
265963,265963-13,Ball Receipt*,00:04:12.365,Rafael Alcântara do Nascimento,Barcelona,1,4,12,13,71.8,53.0,False,True
265963,265963-13,Carry,00:04:12.365,Rafael Alcântara do Nascimento,Barcelona,1,4,12,13,71.8,53.0,False,True
265963,265963-13,Pass,00:04:12.558,Rafael Alcântara do Nascimento,Barcelona,1,4,12,13,77.6,58.4,False,True
265963,265963-13,Ball Receipt*,00:04:13.912,Lionel Andrés Messi Cuccittini,Barcelona,1,4,13,13,87.3,69.3,False,True
265963,265963-13,Carry,00:04:13.912,Lionel Andrés Messi Cuccittini,Barcelona,1,4,13,13,87.3,69.3,False,True
265963,265963-13,Pass,00:04:15.726,Lionel Andrés Messi Cuccittini,Barcelona,1,4,15,13,87.7,68.3,False,True
265963,265963-13,Ball Receipt*,00:04:16.064,Neymar da Silva Santos Junior,Barcelona,1,4,16,13,85.8,55.0,False,True
265963,265963-13,Pass,00:04:17.546,Xavier Hernández Creus,Barcelona,1,4,17,13,88.0,44.8,False,True
265963,265963-13,Ball Receipt*,00:04:18.356,Sergio Busquets i Burgos,Barcelona,1,4,18,13,81.0,47.3,False,True
265963,265963-13,Pass,00:04:18.356,Sergio Busquets i Burgos,Barcelona,1,4,18,13,81.7,47.8,False,True
265963,265963-13,Ball Receipt*,00:04:19.669,Adriano Correia Claro,Barcelona,1,4,19,13,80.7,29.0,False,True
265963,265963-13,Carry,00:04:19.669,Adriano Correia Claro,Barcelona,1,4,19,13,80.7,29.0,False,True
265963,265963-13,Pass,00:04:22.421,Adriano Correia Claro,Barcelona,1,4,22,13,76.9,25.6,False,True
265963,265963-13,Ball Receipt*,00:04:24.313,Marc Bartra Aregall,Barcelona,1,4,24,13,70.2,55.5,False,True
265963,265963-13,Carry,00:04:24.313,Marc Bartra Aregall,Barcelona,1,4,24,13,70.2,55.5,False,True
265963,265963-13,Pass,00:04:25.366,Marc Bartra Aregall,Barcelona,1,4,25,13,68.2,57.7,False,True
265963,265963-13,Ball Receipt*,00:04:26.243,Daniel Alves da Silva,Barcelona,1,4,26,13,75.5,68.3,False,True
265963,265963-13,Carry,00:04:26.243,Daniel Alves da Silva,Barcelona,1,4,26,13,75.5,68.3,False,True
265963,265963-13,Pass,00:04:27.400,Daniel Alves da Silva,Barcelona,1,4,27,13,77.9,67.6,False,True
265963,265963-13,Ball Receipt*,00:04:29.015,Rafael Alcântara do Nascimento,Barcelona,1,4,29,13,93.5,73.4,False,True
265963,265963-13,Carry,00:04:29.015,Rafael Alcântara do Nascimento,Barcelona,1,4,29,13,93.5,73.4,False,True
265963,265963-13,Pass,00:04:30.002,Rafael Alcântara do Nascimento,Barcelona,1,4,30,13,94.5,76.7,False,True
265963,265963-13,Ball Receipt*,00:04:31.128,Daniel Alves da Silva,Barcelona,1,4,31,13,77.8,74.1,False,True
265963,265963-13,Carry,00:04:31.128,Daniel Alves da Silva,Barcelona,1,4,31,13,77.8,74.1,False,True
265963,265963-13,Pass,00:04:31.755,Daniel Alves da Silva,Barcelona,1,4,31,13,77.9,77.0,False,True
265963,265963-13,Ball Receipt*,00:04:32.259,Marc Bartra Aregall,Barcelona,1,4,32,13,54.9,68.7,False,True
265963,265963-13,Foul Won,00:04:32.259,Daniel Alves da Silva,Barcelona,1,4,32,13,77.1,77.7,False,True
265963,265963-13,Pass,00:04:35.858,Marc Bartra Aregall,Barcelona,1,4,35,13,55.9,60.6,False,True
265963,265963-13,Ball Receipt*,00:04:37.950,Jérémy Mathieu,Barcelona,1,4,37,13,57.6,29.4,False,True
265963,265963-13,Carry,00:04:37.950,Jérémy Mathieu,Barcelona,1,4,37,13,57.6,29.4,False,True
265963,265963-13,Pass,00:04:39.288,Jérémy Mathieu,Barcelona,1,4,39,13,62.1,27.7,False,True
265963,265963-13,Ball Receipt*,00:04:40.970,Adriano Correia Claro,Barcelona,1,4,40,13,75.7,4.1,False,True
265963,265963-13,Pass,00:04:40.970,Adriano Correia Claro,Barcelona,1,4,40,13,75.7,4.1,False,True
265963,265963-13,Ball Receipt*,00:04:42.193,Neymar da Silva Santos Junior,Barcelona,1,4,42,13,84.6,3.9,False,True
265963,265963-13,Carry,00:04:42.193,Neymar da Silva Santos Junior,Barcelona,1,4,42,13,84.6,3.9,False,True
265963,265963-13,Pass,00:04:43.549,Neymar da Silva Santos Junior,Barcelona,1,4,43,13,84.6,3.9,False,True
265963,265963-13,Ball Receipt*,00:04:44.980,Adriano Correia Claro,Barcelona,1,4,44,13,77.6,4.1,False,True
265963,265963-13,Carry,00:04:44.980,Adriano Correia Claro,Barcelona,1,4,44,13,77.6,4.1,False,True
265963,265963-13,Pass,00:04:45.618,Adriano Correia Claro,Barcelona,1,4,45,13,77.6,4.1,False,True
265963,265963-13,Ball Receipt*,00:04:46.445,Xavier Hernández Creus,Barcelona,1,4,46,13,70.6,13.0,False,True
265963,265963-13,Carry,00:04:46.445,Xavier Hernández Creus,Barcelona,1,4,46,13,70.6,13.0,False,True
265963,265963-13,Pass,00:04:49.764,Xavier Hernández Creus,Barcelona,1,4,49,13,71.4,30.1,False,True
265963,265963-13,Ball Receipt*,00:04:52.564,Marc Bartra Aregall,Barcelona,1,4,52,13,71.8,61.7,False,True
265963,265963-13,Carry,00:04:52.564,Marc Bartra Aregall,Barcelona,1,4,52,13,71.8,61.7,False,True
265963,265963-13,Pass,00:04:53.059,Marc Bartra Aregall,Barcelona,1,4,53,13,73.3,63.4,False,True
265963,265963-13,Ball Receipt*,00:04:54.694,Daniel Alves da Silva,Barcelona,1,4,54,13,80.7,75.2,False,True
265963,265963-13,Pass,00:04:54.694,Daniel Alves da Silva,Barcelona,1,4,54,13,79.6,76.5,False,True
265963,265963-13,Ball Receipt*,00:04:56.301,Marc Bartra Aregall,Barcelona,1,4,56,13,69.4,65.6,False,True
265963,265963-13,Carry,00:04:56.301,Marc Bartra Aregall,Barcelona,1,4,56,13,69.4,65.6,False,True
265963,265963-13,Pass,00:04:57.423,Marc Bartra Aregall,Barcelona,1,4,57,13,69.4,65.6,False,True
265963,265963-13,Ball Receipt*,00:04:58.469,Rafael Alcântara do Nascimento,Barcelona,1,4,58,13,71.4,55.2,False,True
265963,265963-13,Carry,00:04:58.469,Rafael Alcântara do Nascimento,Barcelona,1,4,58,13,71.4,55.2,False,True
265963,265963-13,Pass,00:04:59.906,Rafael Alcântara do Nascimento,Barcelona,1,4,59,13,73.8,54.1,False,True
265963,265963-13,Ball Receipt*,00:05:01.542,Jérémy Mathieu,Barcelona,1,5,1,13,68.4,25.8,False,True
265963,265963-13,Carry,00:05:01.542,Jérémy Mathieu,Barcelona,1,5,1,13,68.4,25.8,False,True
265963,265963-13,Pass,00:05:02.361,Jérémy Mathieu,Barcelona,1,5,2,13,69.7,25.8,False,True
265963,265963-13,Ball Receipt*,00:05:03.399,Xavier Hernández Creus,Barcelona,1,5,3,13,83.7,26.3,False,True
265963,265963-13,Pass,00:05:03.399,Xavier Hernández Creus,Barcelona,1,5,3,13,84.1,25.6,False,True
265963,265963-13,Ball Receipt*,00:05:04.300,Adriano Correia Claro,Barcelona,1,5,4,13,76.9,12.3,False,True
265963,265963-13,Carry,00:05:04.300,Adriano Correia Claro,Barcelona,1,5,4,13,76.9,12.3,False,True
265963,265963-13,Pass,00:05:04.380,Adriano Correia Claro,Barcelona,1,5,4,13,76.9,12.3,False,True
265963,265963-13,Ball Receipt*,00:05:06.860,Neymar da Silva Santos Junior,Barcelona,1,5,6,13,99.6,4.3,False,True
265963,265963-13,Carry,00:05:06.860,Neymar da Silva Santos Junior,Barcelona,1,5,6,13,99.6,4.3,False,True
265963,265963-13,Pass,00:05:09.162,Neymar da Silva Santos Junior,Barcelona,1,5,9,13,97.6,9.2,False,True
265963,265963-13,Ball Receipt*,00:05:10.760,Adriano Correia Claro,Barcelona,1,5,10,13,103.7,6.0,False,True
265963,265963-13,Carry,00:05:10.760,Adriano Correia Claro,Barcelona,1,5,10,13,103.7,6.0,False,True
265963,265963-13,Pass,00:05:12.238,Adriano Correia Claro,Barcelona,1,5,12,13,113.8,7.0,False,True
265963,265963-13,Ball Receipt*,00:05:14.521,Lionel Andrés Messi Cuccittini,Barcelona,1,5,14,13,113.6,54.5,False,True
265963,265963-13,Carry,00:05:14.521,Lionel Andrés Messi Cuccittini,Barcelona,1,5,14,13,113.6,54.5,False,True
265963,265963-13,Pass,00:05:15.531,Lionel Andrés Messi Cuccittini,Barcelona,1,5,15,13,118.8,57.4,False,True
265963,265963-13,Ball Receipt*,00:05:16.764,Daniel Alves da Silva,Barcelona,1,5,16,13,106.8,53.3,False,True
265963,265963-13,Shot,00:05:16.764,Daniel Alves da Silva,Barcelona,1,5,16,13,107.1,50.4,False,True
265963,265963-15,Pass,00:05:52.929,Xavier Hernández Creus,Barcelona,1,5,52,15,46.0,22.5,False,True
265963,265963-15,Ball Receipt*,00:05:58.039,Adriano Correia Claro,Barcelona,1,5,58,15,17.1,4.3,False,True
265963,265963-15,Carry,00:05:58.039,Adriano Correia Claro,Barcelona,1,5,58,15,17.1,4.3,False,True
265963,265963-15,Pass,00:06:02.610,Adriano Correia Claro,Barcelona,1,6,2,15,29.9,13.3,False,True
265963,265963-15,Ball Receipt*,00:06:04.921,Marc Bartra Aregall,Barcelona,1,6,4,15,32.0,56.7,False,True
265963,265963-15,Carry,00:06:04.921,Marc Bartra Aregall,Barcelona,1,6,4,15,32.0,56.7,False,True
265963,265963-15,Pass,00:06:08.696,Marc Bartra Aregall,Barcelona,1,6,8,15,44.8,56.7,False,True
265963,265963-15,Ball Receipt*,00:06:10.551,Jérémy Mathieu,Barcelona,1,6,10,15,42.9,29.7,False,True
265963,265963-15,Carry,00:06:10.551,Jérémy Mathieu,Barcelona,1,6,10,15,42.9,29.7,False,True
