match_id,case_id,activity,timestamp,resource,team,period,minute,second,possession,zone,finalize_in_goal,match_won,possession_type
267400,267400-2,Pressure,00:00:04.283,Luis Alberto Suárez Díaz,Barcelona,1,0,4,2,Attacking 3/4,False,True,Fast Transition
267400,267400-2,Clearance,00:00:07.746,Marc Bartra Aregall,Barcelona,1,0,7,2,Own Half,False,True,Fast Transition
267400,267400-2,Pressure,00:00:10.811,Daniel Alves da Silva,Barcelona,1,0,10,2,Midfield Zone,False,True,Fast Transition
267400,267400-3,Duel,00:00:12.248,Daniel Alves da Silva,Barcelona,1,0,12,3,Midfield Zone,False,True,Long Buildup
267400,267400-3,Ball Recovery,00:00:13.519,Lionel Andrés Messi Cuccittini,Barcelona,1,0,13,3,Midfield Zone,False,True,Long Buildup
267400,267400-3,Carry,00:00:13.519,Lionel Andrés Messi Cuccittini,Barcelona,1,0,13,3,Midfield Zone,False,True,Long Buildup
267400,267400-3,Dribble,00:00:13.918,Lionel Andrés Messi Cuccittini,Barcelona,1,0,13,3,Midfield Zone,False,True,Long Buildup
267400,267400-3,Carry,00:00:13.918,Lionel Andrés Messi Cuccittini,Barcelona,1,0,13,3,Midfield Zone,False,True,Long Buildup
267400,267400-3,Pass,00:00:14.319,Lionel Andrés Messi Cuccittini,Barcelona,1,0,14,3,Midfield Zone,False,True,Long Buildup
267400,267400-3,Ball Receipt*,00:00:14.345,Daniel Alves da Silva,Barcelona,1,0,14,3,Own Half,False,True,Long Buildup
267400,267400-3,Carry,00:00:14.345,Daniel Alves da Silva,Barcelona,1,0,14,3,Own Half,False,True,Long Buildup
267400,267400-3,Pass,00:00:16.937,Daniel Alves da Silva,Barcelona,1,0,16,3,Own Half,False,True,Long Buildup
267400,267400-3,Ball Receipt*,00:00:19.431,Javier Alejandro Mascherano,Barcelona,1,0,19,3,Own Penalty Area,False,True,Long Buildup
267400,267400-3,Carry,00:00:19.431,Javier Alejandro Mascherano,Barcelona,1,0,19,3,Own Penalty Area,False,True,Long Buildup
267400,267400-3,Pass,00:00:21.831,Javier Alejandro Mascherano,Barcelona,1,0,21,3,Own Half,False,True,Long Buildup
267400,267400-3,Ball Receipt*,00:00:23.729,Adriano Correia Claro,Barcelona,1,0,23,3,Midfield Zone,False,True,Long Buildup
267400,267400-3,Carry,00:00:23.729,Adriano Correia Claro,Barcelona,1,0,23,3,Midfield Zone,False,True,Long Buildup
267400,267400-3,Pass,00:00:24.529,Adriano Correia Claro,Barcelona,1,0,24,3,Midfield Zone,False,True,Long Buildup
267400,267400-3,Ball Receipt*,00:00:26.282,Javier Alejandro Mascherano,Barcelona,1,0,26,3,Own Half,False,True,Long Buildup
267400,267400-3,Carry,00:00:26.282,Javier Alejandro Mascherano,Barcelona,1,0,26,3,Own Half,False,True,Long Buildup
267400,267400-3,Pass,00:00:27.955,Javier Alejandro Mascherano,Barcelona,1,0,27,3,Own Half,False,True,Long Buildup
267400,267400-3,Ball Receipt*,00:00:29.955,Daniel Alves da Silva,Barcelona,1,0,29,3,Midfield Zone,False,True,Long Buildup
267400,267400-3,Carry,00:00:29.955,Daniel Alves da Silva,Barcelona,1,0,29,3,Midfield Zone,False,True,Long Buildup
267400,267400-3,Pass,00:00:31.142,Daniel Alves da Silva,Barcelona,1,0,31,3,Midfield Zone,False,True,Long Buildup
267400,267400-3,Ball Receipt*,00:00:32.762,Lionel Andrés Messi Cuccittini,Barcelona,1,0,32,3,Attacking 3/4,False,True,Long Buildup
267400,267400-3,Carry,00:00:32.762,Lionel Andrés Messi Cuccittini,Barcelona,1,0,32,3,Attacking 3/4,False,True,Long Buildup
267400,267400-3,Pass,00:00:33.888,Lionel Andrés Messi Cuccittini,Barcelona,1,0,33,3,Attacking 3/4,False,True,Long Buildup
267400,267400-3,Ball Receipt*,00:00:35.335,Luis Alberto Suárez Díaz,Barcelona,1,0,35,3,Opponent Half,False,True,Long Buildup
267400,267400-3,Pressure,00:00:35.957,Luis Alberto Suárez Díaz,Barcelona,1,0,35,3,Opponent Half,False,True,Long Buildup
267400,267400-4,Pass,00:00:42.833,Daniel Alves da Silva,Barcelona,1,0,42,4,Opponent Half,False,True,Long Buildup
267400,267400-4,Ball Receipt*,00:00:43.586,Lionel Andrés Messi Cuccittini,Barcelona,1,0,43,4,Opponent Half,False,True,Long Buildup
267400,267400-4,Carry,00:00:43.586,Lionel Andrés Messi Cuccittini,Barcelona,1,0,43,4,Opponent Half,False,True,Long Buildup
267400,267400-4,Pass,00:00:46.043,Lionel Andrés Messi Cuccittini,Barcelona,1,0,46,4,Opponent Half,False,True,Long Buildup
267400,267400-4,Ball Receipt*,00:00:47.676,Sergi Roberto Carnicer,Barcelona,1,0,47,4,Attacking 3/4,False,True,Long Buildup
267400,267400-4,Carry,00:00:47.676,Sergi Roberto Carnicer,Barcelona,1,0,47,4,Attacking 3/4,False,True,Long Buildup
267400,267400-4,Pass,00:00:48.916,Sergi Roberto Carnicer,Barcelona,1,0,48,4,Attacking 3/4,False,True,Long Buildup
267400,267400-4,Ball Receipt*,00:00:50.579,Adriano Correia Claro,Barcelona,1,0,50,4,Attacking 3/4,False,True,Long Buildup
267400,267400-4,Carry,00:00:50.579,Adriano Correia Claro,Barcelona,1,0,50,4,Attacking 3/4,False,True,Long Buildup
267400,267400-4,Pass,00:00:52.179,Adriano Correia Claro,Barcelona,1,0,52,4,Attacking 3/4,False,True,Long Buildup
267400,267400-4,Ball Receipt*,00:00:52.918,Pedro Eliezer Rodríguez Ledesma,Barcelona,1,0,52,4,Opponent Half,False,True,Long Buildup
267400,267400-4,Carry,00:00:52.918,Pedro Eliezer Rodríguez Ledesma,Barcelona,1,0,52,4,Opponent Half,False,True,Long Buildup
267400,267400-4,Pass,00:00:55.914,Pedro Eliezer Rodríguez Ledesma,Barcelona,1,0,55,4,Opponent Half,False,True,Long Buildup
267400,267400-4,Ball Receipt*,00:00:56.958,Xavier Hernández Creus,Barcelona,1,0,56,4,Attacking 3/4,False,True,Long Buildup
