match_id,case_id,activity,timestamp,resource,team,period,minute,second,possession,zone,finalize_in_goal,match_won
267499,267499-2,Pass,00:00:00.481,Lionel Andrés Messi Cuccittini,Barcelona,1,0,0,2,Attacking 3/4,False,True
267499,267499-2,Ball Receipt*,00:00:01.148,Pedro Eliezer Rodríguez Ledesma,Barcelona,1,0,1,2,Attacking 3/4,False,True
267499,267499-2,Carry,00:00:01.148,Pedro Eliezer Rodríguez Ledesma,Barcelona,1,0,1,2,Attacking 3/4,False,True
267499,267499-2,Pass,00:00:01.160,Pedro Eliezer Rodríguez Ledesma,Barcelona,1,0,1,2,Midfield Zone,False,True
267499,267499-2,Ball Receipt*,00:00:03.229,Sergio Busquets i Burgos,Barcelona,1,0,3,2,Midfield Zone,False,True
267499,267499-2,Carry,00:00:03.229,Sergio Busquets i Burgos,Barcelona,1,0,3,2,Midfield Zone,False,True
267499,267499-2,Pass,00:00:03.269,Sergio Busquets i Burgos,Barcelona,1,0,3,2,Midfield Zone,False,True
267499,267499-2,Ball Receipt*,00:00:04.555,Javier Alejandro Mascherano,Barcelona,1,0,4,2,Own Half,False,True
267499,267499-2,Carry,00:00:04.555,Javier Alejandro Mascherano,Barcelona,1,0,4,2,Own Half,False,True
267499,267499-2,Pass,00:00:04.606,Javier Alejandro Mascherano,Barcelona,1,0,4,2,Own Half,False,True
267499,267499-2,Ball Receipt*,00:00:06.498,Marc Bartra Aregall,Barcelona,1,0,6,2,Own Half,False,True
267499,267499-2,Carry,00:00:06.498,Marc Bartra Aregall,Barcelona,1,0,6,2,Own Half,False,True
267499,267499-2,Pass,00:00:09.145,Marc Bartra Aregall,Barcelona,1,0,9,2,Midfield Zone,False,True
267499,267499-2,Ball Receipt*,00:00:11.617,Jordi Alba Ramos,Barcelona,1,0,11,2,Midfield Zone,False,True
267499,267499-2,Carry,00:00:11.617,Jordi Alba Ramos,Barcelona,1,0,11,2,Midfield Zone,False,True
267499,267499-2,Pass,00:00:12.220,Jordi Alba Ramos,Barcelona,1,0,12,2,Midfield Zone,False,True
267499,267499-2,Ball Receipt*,00:00:13.890,Munir El Haddadi Mohamed,Barcelona,1,0,13,2,Attacking 3/4,False,True
267499,267499-2,Carry,00:00:13.890,Munir El Haddadi Mohamed,Barcelona,1,0,13,2,Attacking 3/4,False,True
267499,267499-2,Pass,00:00:15.513,Munir El Haddadi Mohamed,Barcelona,1,0,15,2,Attacking 3/4,False,True
267499,267499-2,Ball Receipt*,00:00:16.878,Jordi Alba Ramos,Barcelona,1,0,16,2,Attacking 3/4,False,True
267499,267499-2,Carry,00:00:16.878,Jordi Alba Ramos,Barcelona,1,0,16,2,Attacking 3/4,False,True
267499,267499-2,Pass,00:00:17.096,Jordi Alba Ramos,Barcelona,1,0,17,2,Attacking 3/4,False,True
267499,267499-2,Ball Receipt*,00:00:19.353,Marc Bartra Aregall,Barcelona,1,0,19,2,Midfield Zone,False,True
267499,267499-2,Carry,00:00:19.353,Marc Bartra Aregall,Barcelona,1,0,19,2,Midfield Zone,False,True
267499,267499-2,Pass,00:00:20.427,Marc Bartra Aregall,Barcelona,1,0,20,2,Midfield Zone,False,True
267499,267499-2,Ball Receipt*,00:00:22.449,Javier Alejandro Mascherano,Barcelona,1,0,22,2,Midfield Zone,False,True
267499,267499-2,Carry,00:00:22.449,Javier Alejandro Mascherano,Barcelona,1,0,22,2,Midfield Zone,False,True
267499,267499-2,Pass,00:00:24.840,Javier Alejandro Mascherano,Barcelona,1,0,24,2,Attacking 3/4,False,True
267499,267499-2,Ball Receipt*,00:00:26.491,Adriano Correia Claro,Barcelona,1,0,26,2,Attacking 3/4,False,True
267499,267499-2,Carry,00:00:26.491,Adriano Correia Claro,Barcelona,1,0,26,2,Attacking 3/4,False,True
267499,267499-2,Pass,00:00:27.946,Adriano Correia Claro,Barcelona,1,0,27,2,Attacking 3/4,False,True
267499,267499-2,Ball Receipt*,00:00:29.973,Javier Alejandro Mascherano,Barcelona,1,0,29,2,Attacking 3/4,False,True
267499,267499-2,Carry,00:00:29.973,Javier Alejandro Mascherano,Barcelona,1,0,29,2,Attacking 3/4,False,True
267499,267499-2,Pass,00:00:30.669,Javier Alejandro Mascherano,Barcelona,1,0,30,2,Attacking 3/4,False,True
267499,267499-2,Ball Receipt*,00:00:31.855,Adriano Correia Claro,Barcelona,1,0,31,2,Attacking 3/4,False,True
267499,267499-2,Carry,00:00:31.855,Adriano Correia Claro,Barcelona,1,0,31,2,Attacking 3/4,False,True
267499,267499-2,Pass,00:00:33.248,Adriano Correia Claro,Barcelona,1,0,33,2,Attacking 3/4,False,True
267499,267499-2,Ball Receipt*,00:00:35.070,Javier Alejandro Mascherano,Barcelona,1,0,35,2,Attacking 3/4,False,True
267499,267499-2,Carry,00:00:35.070,Javier Alejandro Mascherano,Barcelona,1,0,35,2,Attacking 3/4,False,True
