match_id,case_id,activity,timestamp,resource,team,period,minute,second,possession,zone,finalize_in_goal,match_won,possession_type
266631,266631-2,Pressure,00:00:05.426,Pedro Eliezer Rodríguez Ledesma,Barcelona,1,0,5,2,Attacking 3/4,False,True,Fast Transition
266631,266631-2,Duel,00:00:08.062,Sergio Busquets i Burgos,Barcelona,1,0,8,2,Own Half,False,True,Fast Transition
266631,266631-3,Ball Recovery,00:00:11.127,Claudio Andrés Bravo Muñoz,Barcelona,1,0,11,3,Own Penalty Area,False,True,Long Buildup
266631,266631-3,Carry,00:00:11.127,Claudio Andrés Bravo Muñoz,Barcelona,1,0,11,3,Own Penalty Area,False,True,Long Buildup
266631,266631-3,Pass,00:00:13.222,Claudio Andrés Bravo Muñoz,Barcelona,1,0,13,3,Own Penalty Area,False,True,Long Buildup
266631,266631-3,Ball Receipt*,00:00:14.468,Andrés Iniesta Luján,Barcelona,1,0,14,3,Own Half,False,True,Long Buildup
266631,266631-3,Carry,00:00:14.468,Andrés Iniesta Luján,Barcelona,1,0,14,3,Own Half,False,True,Long Buildup
266631,266631-3,Pass,00:00:15.394,Andrés Iniesta Luján,Barcelona,1,0,15,3,Own Half,False,True,Long Buildup
266631,266631-3,Ball Receipt*,00:00:17.879,Gerard Piqué Bernabéu,Barcelona,1,0,17,3,Own Penalty Area,False,True,Long Buildup
266631,266631-3,Carry,00:00:17.879,Gerard Piqué Bernabéu,Barcelona,1,0,17,3,Own Penalty Area,False,True,Long Buildup
266631,266631-3,Pass,00:00:17.959,Gerard Piqué Bernabéu,Barcelona,1,0,17,3,Own Penalty Area,False,True,Long Buildup
266631,266631-3,Ball Receipt*,00:00:19.105,Daniel Alves da Silva,Barcelona,1,0,19,3,Own Half,False,True,Long Buildup
266631,266631-3,Carry,00:00:19.105,Daniel Alves da Silva,Barcelona,1,0,19,3,Own Half,False,True,Long Buildup
266631,266631-3,Pass,00:00:20.216,Daniel Alves da Silva,Barcelona,1,0,20,3,Own Half,False,True,Long Buildup
266631,266631-3,Ball Receipt*,00:00:22.028,Ivan Rakitić,Barcelona,1,0,22,3,Own Half,False,True,Long Buildup
266631,266631-3,Carry,00:00:22.028,Ivan Rakitić,Barcelona,1,0,22,3,Own Half,False,True,Long Buildup
266631,266631-3,Pass,00:00:23.782,Ivan Rakitić,Barcelona,1,0,23,3,Own Half,False,True,Long Buildup
266631,266631-3,Ball Receipt*,00:00:25.246,Gerard Piqué Bernabéu,Barcelona,1,0,25,3,Own Half,False,True,Long Buildup
