match_id,case_id,activity,timestamp,resource,team,period,minute,second,possession,zone,finalize_in_goal,match_won
266240,266240-2,Pass,00:00:06.306,Jordi Alba Ramos,Barcelona,1,0,6,2,Own Half,False,False
266240,266240-2,Ball Receipt*,00:00:08.427,Luis Alberto Suárez Díaz,Barcelona,1,0,8,2,Attacking 3/4,False,False
266240,266240-2,Ball Recovery,00:00:09.821,Andrés Iniesta Luján,Barcelona,1,0,9,2,Midfield Zone,False,False
266240,266240-2,Carry,00:00:09.821,Andrés Iniesta Luján,Barcelona,1,0,9,2,Midfield Zone,False,False
266240,266240-2,Pass,00:00:11.049,Andrés Iniesta Luján,Barcelona,1,0,11,2,Midfield Zone,False,False
266240,266240-2,Ball Receipt*,00:00:15.251,Pedro Eliezer Rodríguez Ledesma,Barcelona,1,0,15,2,Opponent Half,False,False
266240,266240-2,Pressure,00:00:17.301,Andrés Iniesta Luján,Barcelona,1,0,17,2,Attacking 3/4,False,False
266240,266240-2,Clearance,00:00:23.785,Javier Alejandro Mascherano,Barcelona,1,0,23,2,Midfield Zone,False,False
266240,266240-3,Pressure,00:00:34.401,Jérémy Mathieu,Barcelona,1,0,34,3,Own Penalty Area,False,False
266240,266240-3,Duel,00:00:35.422,Jérémy Mathieu,Barcelona,1,0,35,3,Own Penalty Area,False,False
266240,266240-4,Clearance,00:00:58.737,Sergio Busquets i Burgos,Barcelona,1,0,58,4,Own Penalty Area,False,False
266240,266240-4,Pressure,00:01:01.058,Luis Alberto Suárez Díaz,Barcelona,1,1,1,4,Own Half,False,False
266240,266240-4,Pressure,00:01:03.121,Sergio Busquets i Burgos,Barcelona,1,1,3,4,Own Penalty Area,False,False
266240,266240-4,Pressure,00:01:05.310,Javier Alejandro Mascherano,Barcelona,1,1,5,4,Own Penalty Area,False,False
266240,266240-4,Block,00:01:06.353,Javier Alejandro Mascherano,Barcelona,1,1,6,4,Own Penalty Area,False,False
266240,266240-5,Clearance,00:01:21.346,Jordi Alba Ramos,Barcelona,1,1,21,5,Own Penalty Area,False,False
266240,266240-5,Own Goal Against,00:01:21.794,Jordi Alba Ramos,Barcelona,1,1,21,5,Own Penalty Area,False,False
266240,266240-6,Pass,00:02:10.496,Luis Alberto Suárez Díaz,Barcelona,1,2,10,6,Attacking 3/4,False,False
266240,266240-6,Ball Receipt*,00:02:12.921,Jordi Alba Ramos,Barcelona,1,2,12,6,Midfield Zone,False,False
266240,266240-6,Pass,00:02:14.889,Jordi Alba Ramos,Barcelona,1,2,14,6,Midfield Zone,False,False
266240,266240-6,Ball Receipt*,00:02:17.536,Javier Alejandro Mascherano,Barcelona,1,2,17,6,Midfield Zone,False,False
266240,266240-6,Pass,00:02:22.068,Javier Alejandro Mascherano,Barcelona,1,2,22,6,Attacking 3/4,False,False
266240,266240-6,Ball Receipt*,00:02:23.989,Martín Montoya Torralbo,Barcelona,1,2,23,6,Opponent Half,False,False
266240,266240-6,Carry,00:02:23.989,Martín Montoya Torralbo,Barcelona,1,2,23,6,Opponent Half,False,False
